4.60, 0.00, 7.15
5.22, 4.38, 20.07
5.39, 4.49, 19.34
5.57, 4.60, 18.63
5.74, 4.71, 17.55
5.80, 4.77, 16.23
5.86, 4.66, 15.05
5.74, 4.60, 14.01
5.57, 4.55, 13.09
5.57, 4.44, 12.28
5.39, 4.44, 11.49
5.34, 4.38, 10.88
5.28, 4.33, 10.29
5.16, 4.27, 9.71
5.11, 4.22, 9.28
5.11, 4.22, 8.87
4.99, 4.17, 8.46
4.99, 4.17, 8.12
4.94, 4.17, 7.79
4.88, 4.11, 7.47
4.82, 4.06, 7.21
4.82, 4.06, 6.90
4.71, 4.06, 6.71
4.77, 4.01, 6.52
4.66, 0.00, 6.34
4.66, 0.00, 6.52
4.66, 4.01, 6.83
4.66, 0.00, 7.40
4.66, 0.00, 8.32
4.66, 0.00, 9.50
4.66, 4.01, 10.73
4.71, 4.01, 12.04
4.77, 4.11, 13.34
4.82, 4.11, 14.61
4.82, 4.17, 15.59
4.88, 4.22, 16.42
5.05, 4.22, 17.17
5.11, 4.27, 17.75
5.28, 4.38, 18.04
5.39, 4.44, 18.34
5.57, 4.49, 18.43
5.74, 4.55, 18.53
5.86, 4.60, 18.24
5.92, 4.66, 17.75
5.92, 4.66, 16.70
5.80, 4.55, 15.59
5.74, 4.49, 14.61
5.63, 4.49, 13.67
5.51, 4.38, 12.68
5.39, 4.33, 11.96
5.28, 4.27, 11.34
5.28, 4.22, 10.66
5.16, 4.17, 10.07
5.11, 4.22, 9.57
5.05, 4.17, 9.21
4.99, 4.11, 8.80
4.88, 4.06, 8.32
4.88, 4.01, 8.06
4.82, 4.06, 7.73
4.77, 4.01, 7.47
4.77, 0.00, 7.21
4.71, 0.00, 6.96
4.71, 0.00, 6.90
4.66, 0.00, 6.90
4.66, 0.00, 7.34
4.60, 0.00, 7.86
4.66, 0.00, 8.53
4.60, 0.00, 9.50
4.60, 0.00, 10.44
4.66, 4.01, 11.42
4.77, 4.06, 12.36
4.82, 4.11, 13.42
4.88, 4.22, 14.35
4.99, 4.22, 15.14
5.11, 4.33, 15.68
5.28, 4.44, 16.14
5.34, 4.49, 16.42
5.51, 4.60, 16.51
5.63, 4.71, 16.70
5.80, 4.82, 16.79
5.92, 4.88, 16.98
6.04, 4.94, 17.07
6.10, 5.05, 17.07
6.16, 5.16, 16.98
6.16, 5.11, 16.14
6.16, 5.05, 15.14
6.04, 5.05, 14.01
5.92, 4.94, 13.17
5.80, 4.82, 12.28
5.68, 4.77, 11.65
5.57, 4.66, 11.03
5.51, 4.60, 10.44
5.39, 4.55, 9.85
5.34, 4.49, 9.42
5.22, 4.49, 9.00
5.16, 4.33, 8.53
5.11, 4.33, 8.26
5.05, 4.27, 7.86
4.99, 4.22, 7.66
4.99, 4.22, 7.34
4.88, 4.22, 7.09
4.88, 4.17, 6.90
4.88, 4.11, 6.71
4.77, 4.06, 6.71
4.77, 4.06, 7.02
4.77, 4.06, 7.60
4.71, 4.06, 8.32
4.71, 4.06, 9.35
4.71, 4.06, 10.44
4.77, 4.06, 11.49
4.94, 4.11, 12.60
4.99, 4.27, 13.50
5.16, 4.33, 14.01
5.34, 4.44, 14.27
5.57, 4.55, 14.53
5.80, 4.71, 14.61
5.92, 4.82, 14.70
6.10, 4.88, 14.70
6.28, 4.99, 14.44
6.52, 5.11, 13.34
6.59, 5.16, 13.09
6.71, 5.28, 13.25
6.71, 5.28, 13.01
6.71, 5.28, 12.44
6.65, 5.22, 11.73
6.52, 5.16, 11.03
6.34, 5.05, 10.51
6.16, 4.88, 9.92
5.98, 4.82, 9.50
5.86, 4.71, 9.07
5.74, 4.66, 8.66
5.68, 4.60, 8.32
5.57, 4.55, 7.99
5.45, 4.44, 7.66
5.39, 4.44, 7.34
5.28, 4.33, 7.09
5.22, 4.38, 6.90
5.11, 4.27, 6.71
5.11, 4.27, 6.46
5.05, 4.22, 6.28
5.05, 4.22, 6.10
4.94, 4.17, 6.10
4.94, 4.11, 6.16
4.88, 4.06, 6.52
4.82, 4.11, 6.96
4.77, 4.06, 7.53
4.82, 4.06, 8.46
4.71, 4.01, 9.92
4.71, 4.06, 11.49
4.71, 4.01, 13.34
4.71, 4.01, 15.23
4.66, 4.01, 16.98
4.71, 4.01, 18.43
4.66, 4.01, 19.96
4.66, 4.01, 21.24
4.66, 4.01, 22.23
4.66, 0.00, 23.02
4.71, 0.00, 23.71
4.66, 0.00, 24.17
4.77, 4.01, 24.17
4.77, 4.06, 24.06
4.88, 4.17, 23.24
4.94, 4.17, 22.00
5.05, 4.22, 20.38
5.16, 4.22, 18.73
5.16, 4.17, 17.26
5.11, 4.11, 15.86
4.99, 4.17, 14.79
4.94, 4.11, 13.76
4.94, 4.06, 13.01
4.88, 4.01, 12.12
4.82, 4.06, 11.42
4.82, 0.00, 10.81
4.82, 0.00, 10.29
4.71, 0.00, 9.71
4.71, 0.00, 9.21
4.71, 0.00, 8.80
4.66, 0.00, 8.46
4.60, 0.00, 8.06
4.60, 0.00, 7.86
4.60, 0.00, 7.79
4.55, 0.00, 7.86
4.55, 0.00, 8.12
4.55, 0.00, 8.53
4.55, 0.00, 9.35
4.49, 0.00, 10.73
4.55, 0.00, 12.36
4.55, 0.00, 14.27
4.55, 0.00, 16.14
4.55, 0.00, 17.65
4.55, 0.00, 18.94
4.60, 0.00, 19.86
4.60, 0.00, 20.59
4.66, 0.00, 21.02
4.77, 4.01, 21.35
4.82, 4.06, 21.45
4.94, 4.11, 21.45
5.05, 4.22, 21.24
5.22, 4.27, 20.81
5.39, 4.38, 19.96
5.51, 4.49, 18.94
5.57, 4.44, 17.55
5.57, 4.49, 16.05
5.57, 4.44, 14.88
5.39, 4.44, 13.93
5.39, 4.33, 13.01
5.28, 4.22, 12.12
5.16, 4.27, 11.49
5.16, 4.22, 10.88
5.11, 4.17, 10.29
5.05, 4.17, 9.78
4.99, 4.11, 9.28
4.94, 4.06, 8.80
4.94, 4.06, 8.46
4.88, 4.06, 8.06
4.88, 4.01, 7.79
4.77, 4.01, 7.53
4.77, 0.00, 7.28
4.82, 0.00, 7.09
4.77, 0.00, 6.96
4.71, 0.00, 7.21
4.66, 0.00, 7.60
4.66, 0.00, 8.32
4.66, 0.00, 9.42
4.66, 0.00, 10.96
4.66, 0.00, 12.68
4.66, 0.00, 14.61
4.66, 0.00, 16.51
4.66, 0.00, 18.14
4.66, 0.00, 19.86
4.71, 0.00, 21.24
4.66, 0.00, 22.23
4.66, 0.00, 23.24
4.66, 0.00, 24.06
4.71, 4.01, 24.53
4.77, 0.00, 24.65
4.82, 4.01, 24.77
4.82, 4.01, 23.94
4.82, 4.01, 22.56
4.82, 4.01, 20.91
4.88, 4.06, 19.24
4.88, 4.06, 17.75
4.82, 0.00, 16.32
4.82, 4.01, 15.14
4.77, 4.01, 14.18
4.77, 0.00, 13.25
4.71, 0.00, 12.44
4.71, 0.00, 11.65
4.71, 0.00, 10.96
4.66, 0.00, 10.36
4.66, 0.00, 9.85
4.66, 0.00, 9.42
4.60, 0.00, 9.00
4.66, 0.00, 8.53
4.60, 0.00, 8.19
4.71, 0.00, 7.92
4.60, 0.00, 7.53
4.66, 0.00, 7.40
4.60, 0.00, 7.34
4.60, 0.00, 7.40
4.60, 0.00, 7.60
4.66, 0.00, 7.99
4.71, 0.00, 8.73
4.66, 0.00, 9.71
4.66, 0.00, 10.96
4.66, 0.00, 12.44
4.77, 0.00, 13.84
4.77, 0.00, 15.32
4.82, 0.00, 16.70
4.88, 4.01, 17.94
4.88, 4.06, 19.04
4.99, 4.01, 20.07
5.05, 4.06, 21.02
5.05, 4.06, 21.78
5.11, 4.11, 22.56
5.11, 4.17, 23.13
5.16, 4.22, 23.59
5.22, 4.22, 23.71
5.28, 4.27, 23.82
5.34, 4.38, 23.71
5.45, 4.49, 23.59
5.45, 4.55, 21.35
5.51, 4.55, 20.38
5.51, 4.60, 19.24
5.45, 4.60, 17.75
5.39, 4.60, 16.51
5.39, 4.55, 15.32
5.28, 4.49, 14.18
5.22, 4.38, 13.25
5.16, 4.38, 12.52
5.05, 4.33, 11.73
4.99, 4.33, 11.03
4.94, 4.27, 10.44
4.88, 4.17, 9.92
4.88, 4.17, 9.35
4.82, 4.17, 8.94
4.77, 4.17, 8.59
4.77, 4.11, 8.12
4.77, 4.11, 7.92
4.77, 4.06, 7.73
4.66, 4.11, 7.66
4.71, 4.06, 7.79
4.66, 4.06, 8.19
4.71, 4.01, 8.80
4.71, 4.01, 9.78
4.77, 4.01, 10.96
4.71, 4.06, 12.28
4.82, 4.06, 13.67
4.82, 4.06, 14.97
4.82, 4.11, 16.23
4.88, 4.17, 17.17
4.88, 4.22, 18.04
4.94, 4.22, 18.94
4.99, 4.27, 19.55
5.05, 4.33, 19.96
5.11, 4.44, 20.17
5.22, 4.49, 19.96
5.34, 4.60, 18.94
5.45, 4.66, 17.84
5.57, 4.71, 17.07
5.68, 4.71, 15.86
5.74, 4.77, 14.88
5.74, 4.71, 13.76
5.68, 4.60, 12.92
5.51, 4.60, 12.20
5.45, 4.60, 11.42
5.34, 4.49, 10.81
5.22, 4.44, 10.22
5.16, 4.33, 9.78
5.11, 4.33, 9.28
5.05, 4.27, 8.80
4.99, 4.22, 8.46
4.94, 4.22, 8.12
4.94, 4.17, 7.73
4.82, 4.11, 7.53
4.88, 4.11, 7.28
4.77, 4.06, 7.02
4.77, 4.06, 7.02
4.77, 4.06, 7.15
4.71, 4.01, 7.60
4.66, 4.01, 8.19
4.66, 4.01, 9.21
4.66, 4.01, 10.58
4.71, 0.00, 12.12
4.66, 4.01, 13.93
4.66, 0.00, 15.41
4.71, 0.00, 16.88
4.71, 4.01, 17.94
4.71, 4.06, 18.83
4.82, 4.11, 19.44
4.88, 4.17, 19.86
4.94, 4.22, 20.28
4.99, 4.27, 20.49
5.11, 4.33, 20.81
5.28, 4.38, 21.02
5.39, 4.49, 21.02
5.51, 4.49, 19.44
5.63, 4.60, 18.04
5.68, 4.66, 17.65
5.68, 4.71, 16.79
5.63, 4.77, 15.59
5.63, 4.71, 14.53
5.57, 4.60, 13.67
5.45, 4.55, 12.76
5.34, 4.49, 11.96
5.28, 4.44, 11.26
5.22, 4.44, 10.73
5.11, 4.38, 10.07
5.11, 4.33, 9.50
5.05, 4.27, 9.14
4.94, 4.22, 8.73
4.94, 4.17, 8.46
4.94, 4.17, 8.06
4.82, 4.06, 7.79
4.82, 4.11, 7.47
4.82, 4.01, 7.21
4.77, 4.06, 6.96
4.71, 4.01, 6.96
4.71, 4.01, 7.34
4.71, 4.01, 8.12
4.71, 4.01, 9.00
4.71, 0.00, 10.22
4.71, 0.00, 11.65
4.77, 4.01, 13.01
4.77, 4.06, 14.70
4.77, 4.06, 15.77
4.82, 4.06, 17.17
4.88, 4.11, 18.04
4.94, 4.11, 18.94
4.99, 4.17, 19.55
5.05, 4.22, 20.07
5.16, 4.27, 20.38
5.22, 4.33, 20.49
5.39, 4.38, 20.49
5.45, 4.55, 19.96
5.68, 4.60, 18.04
5.74, 4.66, 17.46
5.86, 4.71, 16.70
5.92, 4.77, 15.68
5.98, 4.77, 14.70
5.80, 4.71, 13.59
5.74, 4.60, 12.76
5.63, 4.55, 12.04
5.57, 4.49, 11.34
5.39, 4.44, 10.73
5.34, 4.38, 10.22
5.28, 4.38, 9.64
5.16, 4.27, 9.14
5.11, 4.22, 8.87
5.05, 4.22, 8.39
4.99, 4.17, 8.06
4.94, 4.17, 7.73
4.94, 4.11, 7.47
4.88, 4.11, 7.21
4.82, 4.06, 6.96
4.88, 4.01, 6.77
4.77, 4.01, 6.83
4.71, 4.01, 7.21
4.71, 0.00, 7.99
4.71, 4.01, 9.14
4.71, 0.00, 10.36
4.71, 0.00, 11.73
4.71, 0.00, 13.17
4.71, 4.01, 14.61
4.77, 4.06, 15.95
4.77, 4.06, 17.17
4.88, 4.11, 18.14
4.88, 4.17, 18.94
4.99, 4.17, 19.65
5.05, 4.17, 20.07
5.16, 4.27, 20.28
5.34, 4.33, 20.38
5.39, 4.44, 20.49
5.51, 4.44, 20.28
5.63, 4.60, 19.96
5.74, 4.66, 19.34
5.86, 4.71, 18.24
5.92, 4.77, 16.88
5.92, 4.71, 15.59
5.86, 4.66, 14.53
5.74, 4.55, 13.42
5.63, 4.49, 12.60
5.51, 4.44, 11.96
5.45, 4.38, 11.19
5.34, 4.33, 10.66
5.28, 4.33, 10.07
5.22, 4.27, 9.57
5.16, 4.27, 9.14
5.11, 4.17, 8.73
5.05, 4.17, 8.32
4.99, 4.17, 7.99
4.99, 4.06, 7.73
4.94, 4.11, 7.40
4.88, 4.11, 7.09
4.88, 4.06, 6.96
4.82, 4.01, 6.71
4.77, 4.06, 6.77
4.77, 4.01, 7.02
4.77, 4.01, 7.60
4.71, 4.01, 8.46
4.71, 4.01, 9.64
4.71, 4.01, 10.96
4.77, 4.01, 12.44
4.82, 4.06, 13.76
4.88, 4.06, 14.79
5.05, 4.22, 15.50
5.22, 4.27, 16.05
5.45, 4.38, 16.32
5.63, 4.55, 16.42
5.80, 4.60, 16.60
5.98, 4.66, 16.51
6.16, 4.77, 16.60
6.34, 4.88, 16.70
6.46, 4.99, 16.88
6.46, 4.99, 16.88
6.52, 4.99, 16.32
6.40, 4.94, 15.41
6.34, 4.82, 14.35
6.16, 4.77, 13.34
5.98, 4.66, 12.52
5.86, 4.60, 11.88
5.74, 4.55, 11.19
5.68, 4.49, 10.58
5.51, 4.44, 10.07
5.45, 4.38, 9.64
5.39, 4.33, 9.21
5.28, 4.27, 8.73
5.22, 4.22, 8.39
5.16, 4.22, 8.06
5.05, 4.22, 7.79
5.05, 4.11, 7.47
4.94, 4.06, 7.21
4.88, 4.17, 7.02
4.94, 4.11, 6.83
4.88, 4.01, 6.77
4.82, 4.01, 6.83
4.82, 4.01, 7.09
4.77, 4.06, 7.66
4.77, 0.00, 8.53
4.77, 0.00, 9.78
4.77, 4.01, 11.19
4.77, 4.01, 12.68
4.71, 4.01, 14.10
4.82, 4.01, 15.32
4.82, 4.06, 16.60
4.94, 4.11, 17.84
4.99, 4.11, 18.63
5.11, 4.17, 19.24
5.22, 4.22, 19.75
5.28, 4.27, 19.96
5.45, 4.33, 20.17
5.57, 4.49, 20.17
5.74, 4.55, 19.96
5.86, 4.60, 19.65
6.10, 4.71, 19.04
6.16, 4.82, 18.14
6.34, 4.82, 17.07
6.40, 4.82, 15.77
6.40, 4.71, 14.70
6.28, 4.71, 13.67
6.16, 4.60, 12.92
5.92, 4.55, 12.12
5.86, 4.49, 11.34
5.74, 4.44, 10.81
5.63, 4.38, 10.22
5.57, 4.38, 9.71
5.45, 4.27, 9.35
5.39, 4.27, 8.87
5.28, 4.17, 8.53
5.22, 4.11, 8.12
5.22, 4.11, 7.86
5.11, 4.06, 7.60
5.05, 4.06, 7.28
4.99, 4.06, 7.02
4.94, 4.01, 6.90
4.94, 4.01, 7.15
4.88, 0.00, 7.60
4.94, 4.01, 8.26
4.82, 0.00, 9.07
4.77, 4.01, 10.07
4.82, 0.00, 11.34
4.82, 4.01, 12.60
4.88, 4.06, 13.67
4.99, 4.11, 14.61
5.11, 4.22, 15.41
5.16, 4.27, 15.86
5.34, 4.38, 16.32
5.45, 4.49, 16.51
5.63, 4.60, 16.51
5.80, 4.71, 16.32
6.04, 4.88, 16.14
6.28, 4.99, 15.95
6.46, 5.16, 15.77
6.65, 5.28, 15.59
6.90, 5.39, 15.41
6.96, 5.51, 15.23
7.15, 5.63, 14.88
7.28, 5.68, 14.35
7.40, 5.74, 13.67
7.34, 5.63, 12.84
7.21, 5.57, 12.04
6.96, 5.45, 11.26
6.83, 5.28, 10.66
6.59, 5.16, 10.14
6.40, 5.05, 9.64
6.22, 4.88, 9.21
6.04, 4.88, 8.87
5.98, 4.77, 8.46
5.80, 4.71, 8.12
5.68, 4.55, 7.79
5.57, 4.49, 7.53
5.45, 4.44, 7.28
5.39, 4.38, 7.02
5.28, 4.38, 6.77
5.22, 4.33, 6.65
5.16, 4.27, 6.40
5.16, 4.22, 6.34
4.99, 4.17, 6.40
4.99, 4.22, 6.71
4.99, 4.11, 7.34
4.94, 4.11, 8.46
4.94, 4.11, 9.92
4.88, 4.11, 11.65
4.82, 4.11, 13.25
4.88, 4.17, 14.88
4.88, 4.11, 16.42
4.82, 4.11, 17.94
4.82, 4.11, 19.24
4.82, 4.11, 20.28
4.82, 4.17, 20.91
4.94, 4.22, 21.45
4.94, 4.33, 21.67
5.05, 4.38, 21.56
5.16, 4.44, 21.45
5.22, 4.49, 21.24
5.34, 4.66, 20.81
5.51, 4.71, 20.49
5.63, 4.82, 19.86
5.74, 4.82, 18.83
5.80, 4.88, 17.65
5.98, 4.88, 16.32
5.86, 4.82, 15.23
5.80, 4.71, 14.10
5.68, 4.66, 13.25
5.57, 4.60, 12.36
5.45, 4.49, 11.65
5.39, 4.49, 11.03
5.28, 4.44, 10.36
5.16, 4.38, 9.85
5.16, 4.27, 9.42
5.11, 4.27, 9.00
5.05, 4.22, 8.53
4.99, 4.17, 8.19
4.94, 4.11, 7.92
4.88, 4.11, 7.60
4.88, 4.06, 7.34
4.88, 4.06, 7.15
4.77, 4.06, 7.15
4.77, 4.01, 7.34
4.71, 4.01, 7.73
4.71, 4.01, 8.46
4.71, 4.01, 9.50
4.66, 0.00, 11.03
4.71, 0.00, 12.92
4.66, 4.01, 14.79
4.71, 0.00, 16.51
4.71, 0.00, 17.94
4.66, 0.00, 19.34
4.66, 0.00, 20.70
4.66, 4.01, 21.67
4.71, 4.01, 21.89
4.82, 4.06, 21.78
5.11, 4.17, 21.13
5.39, 4.33, 19.44
5.74, 4.44, 18.83
6.04, 4.66, 18.14
6.34, 4.77, 17.26
6.65, 4.88, 16.32
6.83, 4.99, 15.32
7.02, 5.05, 14.27
6.90, 4.99, 13.25
6.71, 4.88, 12.44
6.52, 4.77, 11.65
6.28, 4.71, 10.96
6.16, 4.60, 10.44
6.04, 4.55, 9.78
5.86, 4.55, 9.42
5.74, 4.44, 8.87
5.63, 4.38, 8.46
5.51, 4.33, 8.19
5.45, 4.27, 7.79
5.28, 4.22, 7.53
5.22, 4.22, 7.21
5.22, 4.22, 6.90
5.11, 4.17, 6.71
5.05, 4.11, 6.65
4.99, 4.11, 6.77
4.94, 4.06, 7.15
4.94, 4.06, 7.79
4.88, 4.06, 8.80
4.82, 4.06, 9.14
4.88, 4.06, 10.66
4.82, 4.01, 12.36
4.77, 4.06, 14.01
4.82, 4.11, 15.23
4.88, 4.11, 16.32
4.99, 4.22, 17.07
5.05, 4.22, 17.46
5.22, 4.27, 17.84
5.39, 4.38, 18.24
5.51, 4.44, 18.43
5.68, 4.49, 18.63
5.80, 4.55, 18.63
5.92, 4.66, 18.63
5.98, 4.71, 18.53
6.10, 4.77, 18.14
6.16, 4.88, 17.65
6.28, 4.99, 16.79
6.40, 4.94, 15.77
6.40, 4.94, 14.70
6.34, 4.94, 13.76
6.22, 4.82, 12.84
6.04, 4.71, 12.04
5.92, 4.66, 11.26
5.74, 4.49, 10.66
5.68, 4.49, 10.14
5.51, 4.44, 9.64
5.45, 4.44, 9.14
5.34, 4.38, 8.80
5.28, 4.33, 8.32
5.16, 4.27, 7.92
5.16, 4.17, 7.66
5.05, 4.17, 7.40
5.05, 4.17, 7.15
4.99, 4.11, 6.90
4.94, 4.11, 6.65
4.94, 4.06, 6.59
4.88, 4.06, 6.65
4.82, 4.06, 6.96
4.82, 4.01, 7.40
4.77, 4.06, 8.19
4.77, 4.06, 9.28
4.77, 4.06, 10.66
4.77, 4.06, 12.28
4.71, 4.01, 13.93
4.71, 4.01, 15.68
4.66, 4.06, 17.36
4.71, 4.06, 18.73
4.77, 4.11, 19.65
4.77, 4.11, 20.49
4.82, 4.17, 20.91
4.88, 4.17, 21.13
5.05, 4.22, 21.45
5.16, 4.27, 21.67
5.22, 4.38, 21.89
5.39, 4.44, 21.56
5.45, 4.49, 21.35
5.51, 4.60, 20.17
5.57, 4.66, 19.55
5.68, 4.71, 18.34
5.68, 4.66, 16.98
5.68, 4.71, 15.77
5.63, 4.60, 14.61
5.51, 4.60, 13.67
5.45, 4.55, 12.68
5.39, 4.55, 11.96
5.28, 4.44, 11.26
5.22, 4.38, 10.58
5.16, 4.33, 10.00
5.11, 4.27, 9.50
5.05, 4.27, 9.00
4.99, 4.27, 8.66
4.99, 4.17, 8.26
4.88, 4.11, 7.86
4.88, 4.17, 7.60
4.88, 4.11, 7.28
4.82, 4.06, 6.96
4.82, 4.01, 6.90
4.77, 4.01, 6.77
4.77, 4.01, 6.90
4.77, 4.06, 7.09
4.71, 4.01, 7.53
4.71, 4.06, 8.19
4.71, 4.01, 9.07
4.77, 4.06, 10.00
4.82, 4.11, 11.26
4.88, 4.11, 12.52
4.94, 4.17, 13.59
5.05, 4.22, 14.70
5.11, 4.27, 15.50
5.16, 4.33, 16.23
5.28, 4.44, 16.70
5.39, 4.44, 17.17
5.51, 4.55, 17.46
5.63, 4.60, 17.75
5.74, 4.71, 17.94
5.92, 4.71, 17.94
6.04, 4.82, 16.60
6.16, 4.94, 15.23
6.28, 4.99, 14.10
6.34, 5.11, 12.92
6.46, 5.16, 12.92
6.59, 5.28, 12.68
6.65, 5.39, 12.12
6.71, 5.39, 11.49
6.65, 5.28, 10.81
6.46, 5.22, 10.14
6.28, 5.16, 9.64
6.16, 5.05, 9.14
6.04, 4.94, 8.66
5.86, 4.82, 8.26
5.74, 4.71, 7.86
5.63, 4.71, 7.53
5.57, 4.60, 7.21
5.45, 4.49, 6.96
5.39, 4.44, 6.71
5.28, 4.38, 6.52
5.22, 4.33, 6.65
5.16, 4.27, 6.96
5.16, 4.27, 7.21
5.16, 4.27, 7.47
5.11, 4.27, 7.86
5.22, 4.27, 8.19
5.22, 4.33, 8.59
5.22, 4.33, 8.94
5.22, 4.33, 9.21
5.28, 4.33, 9.57
5.28, 4.38, 9.71
5.28, 4.38, 9.92
5.28, 4.44, 10.14
5.28, 4.44, 10.29
5.34, 4.44, 10.44
5.28, 4.44, 10.44
5.34, 4.44, 10.51
5.34, 4.44, 10.51
5.28, 4.44, 10.58
5.28, 4.44, 10.58
5.28, 4.44, 10.58
5.28, 4.44, 10.58
5.28, 4.38, 10.58
5.22, 4.44, 10.51
